image_name,particle_id,class_id,class_name,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,area_px,eq_diameter_px,aspect_ratio,circularity,gray_mean,gray_std
train_0020.png,1543,1,dark_carbon_particle,282,787,304,808,345.0000,20.9587,1.0476,1.2000,152.0493,45.0528
train_0020.png,1544,1,dark_carbon_particle,515,628,543,649,448.0000,23.8833,1.3333,1.2000,135.9955,38.8394
train_0020.png,1545,2,light_carbon_particle,768,182,784,190,113.0000,11.9948,2.0000,0.8050,200.0708,12.8392
train_0020.png,1546,2,light_carbon_particle,456,736,468,752,160.0000,14.2730,1.3333,0.8042,197.3938,15.4358
train_0020.png,1547,2,light_carbon_particle,428,567,448,579,210.0000,16.3518,1.6667,0.8415,91.2667,10.0411
train_0020.png,1548,2,light_carbon_particle,284,492,308,509,239.0000,17.4443,1.2353,0.8071,197.1255,13.3896
train_0020.png,1549,1,dark_carbon_particle,779,744,807,772,515.0000,25.6070,1.0000,1.2000,142.7456,36.9326
train_0020.png,1550,3,copper_particle,695,799,728,828,590.0000,27.4082,1.1379,1.2000,156.1966,34.0270
train_0020.png,1551,2,light_carbon_particle,389,502,409,522,298.0000,19.4788,1.0000,0.7642,171.7081,33.3621
train_0020.png,1552,1,dark_carbon_particle,739,630,754,645,169.0000,14.6689,1.0000,1.2000,157.1598,29.5958
train_0020.png,1553,2,light_carbon_particle,334,757,354,770,192.0000,15.6353,1.6667,0.8274,177.4583,16.8352
train_0020.png,1554,2,light_carbon_particle,619,398,635,410,147.0000,13.6809,1.3333,0.8362,177.7347,45.6293
train_0020.png,1555,2,light_carbon_particle,190,244,202,252,80.0000,10.0925,1.5000,0.8207,209.3625,15.4954
train_0020.png,1556,1,dark_carbon_particle,142,577,186,613,1206.0000,39.1858,1.2222,0.8440,146.0431,36.1539
train_0020.png,1557,0,fiber_particle,357,504,401,642,817.0000,32.2527,3.1364,0.1328,151.3305,35.3607
train_0020.png,1558,1,dark_carbon_particle,288,428,315,450,459.0000,24.1747,1.2273,1.2000,133.1699,38.2091
train_0020.png,1559,5,aggregate_particle,759,210,813,246,1440.0000,42.8190,1.5000,1.1219,128.3153,31.2959
train_0020.png,1560,4,bubble,271,639,288,654,193.0000,15.6759,1.1333,1.2000,219.2280,4.4918
train_0020.png,1561,1,dark_carbon_particle,760,579,790,599,446.0000,23.8299,1.5000,1.2000,123.0157,45.1869
train_0020.png,1562,2,light_carbon_particle,433,745,446,755,88.0000,10.5851,1.3000,0.9566,195.7500,17.3174
train_0020.png,1563,2,light_carbon_particle,739,323,752,336,102.0000,11.3961,1.0000,0.8427,200.8725,16.8428
train_0020.png,1564,2,light_carbon_particle,618,392,634,404,147.0000,13.6809,1.3333,0.8362,150.2925,42.2075
train_0020.png,1565,2,light_carbon_particle,221,828,234,844,166.0000,14.5381,1.2308,0.8344,207.8795,15.7716
train_0020.png,1566,3,copper_particle,349,546,363,559,119.0000,12.3092,1.0000,1.2000,176.9664,26.3738
train_0020.png,1567,0,fiber_particle,655,321,685,378,525.0000,25.8544,1.9655,0.4738,123.0781,27.2463
train_0020.png,1568,4,bubble,312,266,327,281,193.0000,15.6759,1.0000,1.2000,175.9430,50.7553
train_0020.png,1569,2,light_carbon_particle,441,774,454,791,162.0000,14.3619,1.3333,0.8479,194.9815,16.9744
train_0020.png,1570,1,dark_carbon_particle,451,444,471,461,262.0000,18.2644,1.2500,0.8565,172.7176,34.7639
train_0020.png,1571,0,fiber_particle,593,329,608,383,470.0000,24.4627,3.6000,0.4389,138.1106,39.4289
train_0020.png,1572,1,dark_carbon_particle,232,445,268,481,981.0000,35.3419,1.0000,0.8017,144.7941,37.0154
train_0020.png,1573,5,aggregate_particle,794,583,828,618,731.0000,30.5080,1.0938,1.0853,146.3256,37.2652
train_0020.png,1574,0,fiber_particle,585,313,630,405,790.0000,31.7153,2.0444,0.2693,132.4810,35.0251
train_0020.png,1575,3,copper_particle,661,342,683,361,300.0000,19.5441,1.1579,1.2000,129.3200,35.3654
train_0020.png,1576,5,aggregate_particle,545,150,575,190,684.0000,29.5109,1.3929,0.7508,163.5512,30.6368
train_0020.png,1577,2,light_carbon_particle,306,345,322,361,192.0000,15.6353,1.0000,0.7694,207.9323,18.0852
train_0020.png,1578,3,copper_particle,240,251,258,265,172.0000,14.7986,1.2857,1.2000,150.7326,22.0543
train_0020.png,1579,2,light_carbon_particle,569,210,585,226,192.0000,15.6353,1.0000,0.7694,200.0260,19.1457
train_0020.png,1580,2,light_carbon_particle,462,691,472,704,106.0000,11.6174,1.3000,1.0278,204.7264,17.7576
train_0020.png,1581,5,aggregate_particle,758,692,796,725,793.0000,31.7754,1.1875,0.9578,161.0378,36.2034
train_0020.png,1582,3,copper_particle,506,822,517,839,123.0000,12.5143,1.5455,1.1290,176.9594,28.2070
train_0020.png,1583,5,aggregate_particle,278,359,311,383,534.0000,26.0751,1.3750,1.1030,147.0431,33.2440
train_0020.png,1584,2,light_carbon_particle,580,476,600,492,198.0000,15.8777,1.2500,0.6687,179.6061,33.0886
train_0020.png,1585,1,dark_carbon_particle,167,831,182,847,205.0000,16.1559,1.0667,1.2000,139.4146,39.9845
train_0020.png,1586,2,light_carbon_particle,749,273,769,289,225.0000,16.9257,1.2500,0.7355,202.0089,16.5368
train_0020.png,1587,2,light_carbon_particle,379,641,395,654,153.0000,13.9573,1.2308,0.9495,204.6144,13.4695
train_0020.png,1588,0,fiber_particle,718,508,745,521,238.0000,17.4078,2.0769,0.8308,162.9202,30.6940
train_0020.png,1589,0,fiber_particle,220,784,291,853,690.0000,29.6401,1.0290,0.3072,145.0275,45.0614
train_0020.png,1590,2,light_carbon_particle,638,553,654,574,279.0000,18.8476,1.3125,0.8834,198.7670,14.5686
train_0020.png,1591,0,fiber_particle,534,548,550,716,1124.0000,37.8302,10.5000,0.1236,174.6931,36.2926
train_0020.png,1592,1,dark_carbon_particle,716,694,748,716,573.0000,27.0105,1.4545,1.2000,116.4869,42.1451
train_0020.png,1593,1,dark_carbon_particle,307,253,337,271,348.0000,21.0496,1.6111,1.1376,89.7270,32.8274
train_0020.png,1594,2,light_carbon_particle,274,696,295,709,203.0000,16.0769,1.6154,0.8748,193.6059,12.5856
train_0020.png,1595,1,dark_carbon_particle,364,536,393,559,435.0000,23.5342,1.3333,1.2000,126.7103,40.8540
train_0020.png,1596,2,light_carbon_particle,170,727,183,747,194.0000,15.7165,1.6667,0.8059,204.9948,10.7969
train_0020.png,1597,2,light_carbon_particle,792,208,816,232,398.0000,22.5111,1.0000,0.7438,113.3442,19.5259
train_0020.png,1598,0,fiber_particle,482,504,525,532,234.0000,17.2609,1.5357,0.3630,165.9573,26.3931
train_0020.png,1599,2,light_carbon_particle,675,521,699,545,369.0000,21.6755,1.0000,0.7068,195.6098,11.6022
train_0020.png,1600,2,light_carbon_particle,764,335,776,344,68.0000,9.3049,1.1250,1.0161,211.3529,12.3333
train_0020.png,1601,3,copper_particle,767,673,778,683,77.0000,9.9015,1.1000,1.2000,182.5714,29.3729
train_0020.png,1602,0,fiber_particle,330,230,359,243,163.0000,14.4062,2.2308,0.5884,191.6012,22.1762
train_0020.png,1603,0,fiber_particle,576,292,615,384,569.0000,26.9160,2.3590,0.2067,143.3005,36.4315
train_0020.png,1604,1,dark_carbon_particle,505,356,528,382,433.0000,23.4800,1.1304,1.2000,152.5427,42.2194
train_0020.png,1605,0,fiber_particle,289,344,305,382,226.0000,16.9633,2.3750,0.4551,155.2212,34.8328
train_0020.png,1606,0,fiber_particle,488,149,499,190,258.0000,18.1245,3.7273,0.4283,164.9380,28.7365
train_0020.png,1607,0,fiber_particle,384,300,425,338,420.0000,23.1249,1.0789,0.5973,161.4714,36.9196
train_0020.png,1608,2,light_carbon_particle,166,451,182,463,160.0000,14.2730,1.3333,0.8042,200.2188,17.3211
train_0020.png,1609,5,aggregate_particle,397,556,457,591,1255.0000,39.9739,1.7143,0.6564,134.6980,43.3589
train_0021.png,1610,4,bubble,160,370,171,381,89.0000,10.6451,1.0000,1.2000,221.7528,7.7202
train_0021.png,1611,4,bubble,803,687,818,702,189.0000,15.5126,1.0000,1.2000,225.0370,6.2517
train_0021.png,1612,1,dark_carbon_particle,691,160,720,189,612.0000,27.9146,1.0000,1.2000,161.1683,34.3452
train_0021.png,1613,3,copper_particle,782,687,800,701,184.0000,15.3061,1.2143,1.0467,176.1576,27.5723
train_0021.png,1614,2,light_carbon_particle,761,667,777,684,214.0000,16.5068,1.0625,0.8890,191.6262,18.3784
train_0021.png,1615,2,light_carbon_particle,176,308,188,316,70.0000,9.4407,1.2500,1.0460,205.8286,11.4903
train_0021.png,1616,2,light_carbon_particle,154,674,167,687,122.0000,12.4634,1.0000,0.9582,190.2459,19.9977
train_0021.png,1617,5,aggregate_particle,268,560,318,588,939.0000,34.5770,1.8519,0.9241,157.4047,33.0817
train_0021.png,1618,3,copper_particle,466,407,489,433,358.0000,21.3499,1.1818,1.2000,168.4190,28.0732
train_0021.png,1619,3,copper_particle,832,530,848,552,232.0000,17.1870,1.3750,1.1209,154.9914,32.6150
train_0021.png,1620,1,dark_carbon_particle,478,445,494,461,164.0000,14.4503,1.2308,0.8583,157.0488,41.8336
train_0021.png,1621,0,fiber_particle,190,389,206,400,70.0000,9.4407,1.4545,0.7609,175.6714,33.1717
train_0021.png,1622,0,fiber_particle,449,362,478,395,221.0000,16.7746,1.1379,0.5668,152.0317,46.3484
train_0021.png,1623,2,light_carbon_particle,626,781,642,797,192.0000,15.6353,1.0000,0.7694,202.2812,11.5029
train_0021.png,1624,5,aggregate_particle,808,180,846,231,853.0000,32.9556,1.3243,0.7698,151.5697,30.4729
train_0021.png,1625,1,dark_carbon_particle,330,383,348,396,148.0000,13.7273,1.4545,1.2000,148.9122,43.0466
train_0021.png,1626,2,light_carbon_particle,632,466,648,482,196.0000,15.7973,1.0000,0.8447,196.1684,16.1851
train_0021.png,1627,0,fiber_particle,437,392,460,445,276.0000,18.7460,2.4091,0.3029,179.9565,32.6457
train_0021.png,1628,2,light_carbon_particle,818,189,828,205,111.0000,11.8882,1.6000,0.8718,182.1802,26.4187
train_0021.png,1629,2,light_carbon_particle,396,607,413,623,228.0000,17.0382,1.0625,0.8517,207.3114,16.7964
train_0021.png,1630,1,dark_carbon_particle,327,252,351,277,454.0000,24.0427,1.0435,1.1983,136.0264,36.0524
train_0021.png,1631,2,light_carbon_particle,455,297,483,317,344.0000,20.9283,1.4000,0.6927,189.5378,16.5401
train_0021.png,1632,3,copper_particle,647,823,667,848,320.0000,20.1851,1.2500,1.1170,150.2656,36.4332
train_0021.png,1633,3,copper_particle,342,748,363,762,189.0000,15.5126,1.5000,1.1729,151.7513,35.4445
train_0021.png,1634,3,copper_particle,704,259,721,274,167.0000,14.5819,1.1429,1.1897,136.2575,46.5166
train_0021.png,1635,2,light_carbon_particle,716,550,740,567,282.0000,18.9487,1.4118,0.7232,190.9007,21.5128
train_0021.png,1636,2,light_carbon_particle,215,298,223,307,66.0000,9.1670,1.1250,1.0579,196.8485,17.5821
train_0021.png,1637,1,dark_carbon_particle,312,519,325,532,113.0000,11.9948,1.0000,1.2000,143.3097,41.9667
train_0021.png,1638,1,dark_carbon_particle,339,790,356,806,222.0000,16.8125,1.0000,0.9567,180.7973,37.7098
train_0021.png,1639,3,copper_particle,381,673,392,683,89.0000,10.6451,1.1000,1.2000,142.9551,52.3750
train_0022.png,1640,2,light_carbon_particle,394,407,410,423,182.0000,15.2227,1.0000,0.8142,196.2802,13.2795
train_0022.png,1641,2,light_carbon_particle,218,338,234,354,195.0000,15.7570,1.0000,0.8403,194.2308,17.5354
train_0022.png,1642,2,light_carbon_particle,804,400,816,412,126.0000,12.6660,1.0000,0.8976,206.5000,14.0728
train_0022.png,1643,2,light_carbon_particle,164,222,184,235,183.0000,15.2644,1.6667,0.7886,183.0273,15.7568
train_0022.png,1644,3,copper_particle,818,235,828,245,64.0000,9.0270,1.0000,1.2000,95.0156,21.5113
train_0022.png,1645,5,aggregate_particle,212,581,253,607,719.0000,30.2566,1.5769,0.9219,131.2823,41.3343
train_0022.png,1646,2,light_carbon_particle,572,241,592,258,262.0000,18.2644,1.2500,0.9146,186.9008,9.6945
train_0022.png,1647,1,dark_carbon_particle,218,578,237,593,210.0000,16.3518,1.3571,1.2000,105.8476,38.0160
train_0022.png,1648,1,dark_carbon_particle,465,375,486,394,291.0000,19.2487,1.1053,1.2000,159.6151,39.4817
train_0022.png,1649,3,copper_particle,688,484,700,500,147.0000,13.6809,1.3333,1.0989,160.5102,27.9466
train_0022.png,1650,0,fiber_particle,252,193,324,223,350.0000,21.1100,2.4828,0.2092,161.1286,45.3153
train_0022.png,1651,2,light_carbon_particle,332,529,364,555,637.0000,28.4790,1.3333,0.8870,186.8069,13.2944
train_0022.png,1652,2,light_carbon_particle,667,223,687,240,258.0000,18.1245,1.1765,0.9314,197.0388,13.2243
train_0022.png,1653,2,light_carbon_particle,492,416,509,429,161.0000,14.3175,1.3333,0.8426,191.8261,17.3898
train_0022.png,1654,2,light_carbon_particle,460,474,480,494,336.0000,20.6835,1.0000,0.8145,193.0476,19.9690
train_0022.png,1655,2,light_carbon_particle,342,549,366,573,399.0000,22.5394,1.0000,0.7642,160.9574,22.6994
train_0022.png,1656,0,fiber_particle,319,315,334,358,199.0000,15.9177,2.8667,0.3229,185.8744,30.7285
train_0022.png,1657,2,light_carbon_particle,373,740,391,758,245.0000,17.6619,1.0000,0.9152,190.7918,11.7491
train_0022.png,1658,1,dark_carbon_particle,240,625,267,649,459.0000,24.1747,1.1818,1.2000,137.7843,34.3335
train_0022.png,1659,2,light_carbon_particle,554,398,571,418,266.0000,18.4033,1.1765,0.8983,197.3308,13.4289
train_0022.png,1660,0,fiber_particle,785,187,812,239,365.0000,21.5577,1.9259,0.3861,182.0658,24.1258
train_0022.png,1661,0,fiber_particle,829,589,864,610,193.0000,15.6759,1.6667,0.4678,170.8031,30.1264
train_0022.png,1662,1,dark_carbon_particle,409,453,430,466,220.0000,16.7366,1.6154,0.8816,167.4682,33.1940
train_0022.png,1663,5,aggregate_particle,476,640,508,675,787.0000,31.6550,1.1290,1.0298,148.7319,38.3291
train_0022.png,1664,0,fiber_particle,592,742,620,769,221.0000,16.7746,1.0370,0.6376,160.1991,30.4694
train_0022.png,1665,2,light_carbon_particle,612,783,625,796,114.0000,12.0478,1.0000,0.9921,199.7895,15.3403
train_0022.png,1666,1,dark_carbon_particle,208,601,230,619,284.0000,19.0158,1.2222,1.2000,144.2711,39.1709
train_0022.png,1667,2,light_carbon_particle,415,413,436,425,214.0000,16.5068,1.7500,0.8575,176.4860,16.3269
train_0022.png,1668,2,light_carbon_particle,560,576,580,592,205.0000,16.1559,1.2500,0.7929,193.3512,15.7704
train_0022.png,1669,0,fiber_particle,585,434,727,472,546.0000,26.3664,3.7368,0.0851,176.1868,32.2676
train_0022.png,1670,1,dark_carbon_particle,833,739,858,767,525.0000,25.8544,1.0800,0.8716,150.1295,36.1796
train_0022.png,1671,2,light_carbon_particle,797,434,818,451,262.0000,18.2644,1.2500,0.8295,198.3130,11.1725
train_0022.png,1672,4,bubble,191,191,206,206,173.0000,14.8415,1.0000,1.2000,224.2023,3.5854
train_0022.png,1673,0,fiber_particle,600,398,642,448,583.0000,27.2452,1.1905,0.5540,160.3739,37.8128
train_0022.png,1674,1,dark_carbon_particle,563,728,582,745,204.0000,16.1165,1.1176,1.2000,142.2696,36.5847
train_0022.png,1675,0,fiber_particle,546,559,566,596,268.0000,18.4724,1.8500,0.5396,152.4776,46.6632
train_0022.png,1676,2,light_carbon_particle,407,569,419,578,102.0000,11.3961,1.3333,0.9890,193.9412,14.9350
train_0022.png,1677,0,fiber_particle,775,201,843,221,350.0000,21.1100,3.4000,0.2276,179.0000,33.1451
train_0022.png,1678,2,light_carbon_particle,367,747,379,760,117.0000,12.2053,1.0833,0.8746,193.1795,17.3346
train_0022.png,1679,2,light_carbon_particle,679,405,691,414,85.0000,10.4031,1.3333,0.9240,108.8471,38.8528
train_0022.png,1680,3,copper_particle,424,789,442,805,190.0000,15.5536,1.0625,1.1284,162.0789,29.6481
train_0022.png,1681,3,copper_particle,679,608,691,618,88.0000,10.5851,1.2000,1.2000,182.2159,29.4701
train_0022.png,1682,2,light_carbon_particle,388,169,416,193,498.0000,25.1808,1.1667,0.7726,185.2048,24.5959
train_0022.png,1683,1,dark_carbon_particle,806,227,854,259,1037.0000,36.3366,1.5000,0.7367,137.3279,43.4387
train_0022.png,1684,1,dark_carbon_particle,178,573,195,586,177.0000,15.0121,1.3077,1.2000,163.1525,31.1850
train_0022.png,1685,1,dark_carbon_particle,211,571,227,584,138.0000,13.2555,1.0769,1.2000,154.6015,34.4058
train_0022.png,1686,3,copper_particle,261,455,281,476,304.0000,19.6740,1.0500,1.0974,160.4342,30.8499
train_0022.png,1687,5,aggregate_particle,537,440,563,482,700.0000,29.8541,1.5769,0.6212,164.3043,35.6953
train_0022.png,1688,0,fiber_particle,161,373,206,382,229.0000,17.0755,5.0000,0.3400,180.3232,22.5001
train_0022.png,1689,5,aggregate_particle,411,608,457,646,1140.0000,38.0985,1.2432,0.7745,154.3675,35.8720
train_0022.png,1690,1,dark_carbon_particle,676,404,701,425,407.0000,22.7642,1.1905,1.2000,126.5381,41.6322
train_0022.png,1691,2,light_carbon_particle,310,233,319,242,69.0000,9.3730,1.0000,1.1060,194.7681,12.4192
train_0022.png,1692,2,light_carbon_particle,684,690,700,702,129.0000,12.8159,1.3333,0.7338,203.6589,15.7596
train_0022.png,1693,2,light_carbon_particle,749,303,769,315,166.0000,14.5381,1.6667,0.7154,203.8072,13.7350
train_0022.png,1694,5,aggregate_particle,420,715,465,756,1051.0000,36.5811,1.1000,0.8730,139.1484,42.7317
train_0022.png,1695,1,dark_carbon_particle,344,566,388,600,976.0000,35.2517,1.3030,1.1789,107.2551,45.2641
train_0022.png,1696,0,fiber_particle,143,447,205,508,504.0000,25.3320,1.0164,0.3278,142.7718,48.1707
train_0022.png,1697,1,dark_carbon_particle,532,589,558,610,409.0000,22.8201,1.2381,1.2000,154.6186,36.5937
train_0022.png,1698,2,light_carbon_particle,512,229,528,241,162.0000,14.3619,1.3333,0.8836,192.1049,18.8407
train_0022.png,1699,1,dark_carbon_particle,709,293,731,309,258.0000,18.1245,1.3750,1.2000,128.1589,35.5022
train_0022.png,1700,2,light_carbon_particle,434,259,451,276,238.0000,17.4078,1.0000,0.9537,191.8151,16.7916
train_0022.png,1701,5,aggregate_particle,357,351,393,380,721.0000,30.2986,1.2069,0.9434,156.8197,37.0723
train_0022.png,1702,0,fiber_particle,379,183,402,194,152.0000,13.9116,2.0000,0.8290,146.7961,33.8373
train_0022.png,1703,2,light_carbon_particle,723,287,743,307,312.0000,19.9311,1.0000,0.8001,173.7917,34.4245
train_0022.png,1704,4,bubble,226,538,245,555,253.0000,17.9480,1.1176,1.2000,215.9881,7.2092
train_0022.png,1705,2,light_carbon_particle,610,247,622,255,96.0000,11.0558,1.5000,0.9308,202.3438,11.9180
train_0022.png,1706,2,light_carbon_particle,347,645,361,658,134.0000,13.0619,1.0000,0.9107,184.9776,13.4400
train_0022.png,1707,1,dark_carbon_particle,770,696,796,721,475.0000,24.5925,1.0400,1.2000,110.5811,48.0810
train_0022.png,1708,3,copper_particle,278,387,292,406,193.0000,15.6759,1.3571,1.0979,163.4093,33.0607
train_0022.png,1709,2,light_carbon_particle,270,311,291,329,292.0000,19.2818,1.1667,0.8685,185.7842,18.0715
train_0022.png,1710,2,light_carbon_particle,344,558,369,583,413.0000,22.9314,1.0417,0.7910,139.1550,35.5512
train_0022.png,1711,1,dark_carbon_particle,178,812,201,830,284.0000,19.0158,1.2778,1.2000,139.4190,47.3166
train_0022.png,1712,5,aggregate_particle,335,730,366,751,463.0000,24.2798,1.4762,1.0073,149.1620,43.5401
train_0022.png,1713,2,light_carbon_particle,398,201,419,222,324.0000,20.3108,1.0000,0.7854,197.1080,11.3010
train_0022.png,1714,2,light_carbon_particle,195,499,211,511,176.0000,14.9696,1.3333,0.8503,192.1023,13.5823
train_0022.png,1715,2,light_carbon_particle,532,782,548,798,211.0000,16.3907,1.0000,0.8765,188.0000,20.4251
train_0022.png,1716,3,copper_particle,499,585,516,605,240.0000,17.4808,1.1765,1.2000,160.2792,39.3950
train_0022.png,1717,1,dark_carbon_particle,733,350,757,367,304.0000,19.6740,1.2353,0.9327,168.7237,32.0614
train_0022.png,1718,2,light_carbon_particle,752,266,768,279,166.0000,14.5381,1.2308,0.8344,199.3916,16.6389
train_0022.png,1719,3,copper_particle,389,739,407,762,246.0000,17.6979,1.3529,1.1005,151.8496,40.1083
train_0023.png,1720,5,aggregate_particle,631,291,673,328,1088.0000,37.2194,1.1351,1.2000,131.0864,35.7798
train_0023.png,1721,2,light_carbon_particle,737,616,757,640,377.0000,21.9092,1.2000,0.8202,188.2149,10.1197
train_0023.png,1722,0,fiber_particle,777,306,801,525,911.0000,34.0576,9.1250,0.0597,168.9396,38.2567
train_0023.png,1723,0,fiber_particle,298,454,351,479,333.0000,20.5910,2.1200,0.3336,128.0811,49.9031
train_0023.png,1724,1,dark_carbon_particle,403,396,421,408,155.0000,14.0482,1.5000,1.2000,146.8774,34.5456
train_0023.png,1725,1,dark_carbon_particle,186,425,202,439,150.0000,13.8198,1.0714,1.2000,143.3200,51.1869
train_0023.png,1726,0,fiber_particle,719,185,756,230,263.0000,18.2992,1.2500,0.3662,186.6084,17.1119
train_0023.png,1727,2,light_carbon_particle,591,270,607,286,193.0000,15.6759,1.0000,0.8018,141.0725,35.2283
train_0023.png,1728,4,bubble,226,592,241,609,197.0000,15.8376,1.1333,1.2000,220.9899,4.6349
train_0023.png,1729,1,dark_carbon_particle,338,469,363,487,363.0000,21.4985,1.3889,1.2000,96.4876,41.2989
train_0023.png,1730,0,fiber_particle,382,686,429,797,541.0000,26.2454,2.3617,0.1343,151.4122,42.0093
train_0023.png,1731,0,fiber_particle,566,229,597,264,446.0000,23.8299,1.1290,0.8542,153.5314,33.6548
train_0023.png,1732,2,light_carbon_particle,677,756,697,784,407.0000,22.7642,1.4000,0.7991,196.6536,12.1615
train_0023.png,1733,3,copper_particle,513,293,524,308,128.0000,12.7662,1.3636,1.1139,88.8203,22.6889
train_0023.png,1734,2,light_carbon_particle,715,590,731,606,227.0000,17.0007,1.0000,0.9096,192.0529,9.5261
train_0023.png,1735,2,light_carbon_particle,706,712,722,724,137.0000,13.2073,1.3333,0.8502,197.6934,16.9949
train_0023.png,1736,4,bubble,547,791,566,810,263.0000,18.2992,1.1176,1.2000,214.8745,5.5362
train_0023.png,1737,2,light_carbon_particle,177,770,193,786,177.0000,15.0121,1.0000,0.7353,194.8475,19.3847
train_0023.png,1738,0,fiber_particle,824,663,861,712,382.0000,22.0540,1.3243,0.4998,106.2487,43.9280
train_0023.png,1739,0,fiber_particle,229,608,280,866,1285.0000,40.4489,5.0588,0.0604,157.6879,37.7679
train_0023.png,1740,0,fiber_particle,571,734,604,836,328.0000,20.4358,3.0909,0.0990,173.0396,31.0038
train_0023.png,1741,0,fiber_particle,575,558,625,597,488.0000,24.9267,1.2821,0.5894,141.8770,44.2077
train_0023.png,1742,3,copper_particle,830,582,842,595,108.0000,11.7265,1.0833,1.2000,137.6389,41.5760
train_0023.png,1743,3,copper_particle,256,186,284,210,462.0000,24.2536,1.1250,1.2000,138.4870,36.9316
train_0023.png,1744,2,light_carbon_particle,573,676,605,705,591.0000,27.4315,1.1034,0.7427,199.5685,11.5648
train_0023.png,1745,0,fiber_particle,794,439,887,484,787.0000,31.6550,2.0667,0.2655,168.3571,23.1645
train_0023.png,1746,1,dark_carbon_particle,514,287,534,303,245.0000,17.6619,1.2500,1.2000,78.9469,20.8433
train_0023.png,1747,4,bubble,212,281,251,328,1469.0000,43.2480,1.2051,1.2000,199.9748,32.6289
train_0023.png,1748,2,light_carbon_particle,736,603,753,619,213.0000,16.4682,1.0000,0.8535,201.9484,9.8444
train_0023.png,1749,2,light_carbon_particle,253,674,265,690,176.0000,14.9696,1.3333,0.8503,193.6534,14.5672
train_0023.png,1750,2,light_carbon_particle,207,651,227,667,211.0000,16.3907,1.2500,0.7365,190.2275,16.4266
train_0023.png,1751,2,light_carbon_particle,435,180,451,196,199.0000,15.9177,1.0000,0.7974,198.5980,8.8260
train_0023.png,1752,0,fiber_particle,533,439,578,483,293.0000,19.3147,1.0227,0.3834,179.6485,29.3947
train_0023.png,1753,2,light_carbon_particle,370,731,386,743,161.0000,14.3175,1.3333,0.8426,201.8323,13.7110
train_0023.png,1754,4,bubble,569,498,598,521,489.0000,24.9522,1.2609,1.2000,216.7321,11.8086
train_0023.png,1755,2,light_carbon_particle,806,243,830,259,305.0000,19.7063,1.5000,0.7603,184.3934,17.1534
train_0023.png,1756,2,light_carbon_particle,823,580,840,596,183.0000,15.2644,1.0000,0.8187,162.2568,40.6527
train_0023.png,1757,1,dark_carbon_particle,286,395,299,406,101.0000,11.3401,1.4444,1.2000,161.9505,39.0839
train_0023.png,1758,0,fiber_particle,235,619,282,656,260.0000,18.1946,1.2703,0.3698,160.8423,37.0446
train_0023.png,1759,2,light_carbon_particle,660,324,676,337,169.0000,14.6689,1.2308,0.9614,202.0769,11.0919
train_0023.png,1760,4,bubble,371,437,394,460,383.0000,22.0828,1.0000,1.2000,212.1279,19.1982
train_0023.png,1761,0,fiber_particle,365,419,402,451,246.0000,17.6979,1.1562,0.4712,175.3781,26.9979
train_0023.png,1762,1,dark_carbon_particle,579,624,599,641,250.0000,17.8412,1.1765,1.2000,122.7680,48.6432
train_0023.png,1763,5,aggregate_particle,211,250,269,294,1571.0000,44.7243,1.2955,0.7164,119.4239,38.4085
train_0023.png,1764,2,light_carbon_particle,708,664,720,673,96.0000,11.0558,1.5000,0.9308,194.8021,18.1008
train_0023.png,1765,1,dark_carbon_particle,321,477,345,492,280.0000,18.8814,1.6000,1.2000,123.7429,35.8078
train_0023.png,1766,2,light_carbon_particle,580,754,593,771,167.0000,14.5819,1.3077,0.9108,186.3413,20.3784
train_0023.png,1767,2,light_carbon_particle,437,308,453,321,172.0000,14.7986,1.2308,0.9002,194.3198,14.3031
train_0023.png,1768,1,dark_carbon_particle,711,533,731,551,274.0000,18.6780,1.1765,0.8957,154.6898,35.4493
train_0023.png,1769,1,dark_carbon_particle,814,549,870,586,1514.0000,43.9054,1.5278,0.7919,138.3705,31.9144
train_0023.png,1770,3,copper_particle,295,259,313,270,153.0000,13.9573,1.6364,1.1438,156.7647,25.0447
train_0023.png,1771,2,light_carbon_particle,396,426,408,434,82.0000,10.2179,1.5000,0.8914,193.0000,19.2658
train_0023.png,1772,0,fiber_particle,582,268,616,279,255.0000,18.0188,3.0909,0.5852,153.5098,36.6693
train_0023.png,1773,2,light_carbon_particle,324,439,341,456,201.0000,15.9975,1.0000,0.8992,200.7164,11.4472
train_0023.png,1774,2,light_carbon_particle,540,759,560,779,323.0000,20.2795,1.0000,0.8525,187.4025,12.8318
train_0023.png,1775,1,dark_carbon_particle,795,568,821,587,391.0000,22.3123,1.3684,1.2000,127.6547,37.4474
train_0023.png,1776,1,dark_carbon_particle,330,465,353,482,253.0000,17.9480,1.4000,1.2000,97.1146,42.9364
train_0023.png,1777,2,light_carbon_particle,684,549,696,565,150.0000,13.8198,1.3333,0.9308,188.1933,16.9638
train_0023.png,1778,0,fiber_particle,264,346,298,419,345.0000,20.9587,2.1471,0.1979,169.1015,25.1945
train_0023.png,1779,1,dark_carbon_particle,282,223,330,256,1199.0000,39.0719,1.4545,1.1594,121.0225,31.8421
train_0023.png,1780,5,aggregate_particle,432,687,471,723,903.0000,33.9077,1.0833,0.9911,150.1429,35.0123
